Row ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Log_Sales
7295,2016-05-26,2016-05-31,Standard Class,Consumer,United States,Bellevue,Washington,West,Furniture,Furnishings,20.24,3.055886196373738
4604,2016-05-26,2016-05-29,Second Class,Home Office,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,153.728,5.041668736676429
4606,2016-05-26,2016-05-29,Second Class,Home Office,United States,Jacksonville,North Carolina,South,Technology,Accessories,167.944,5.129567299064158
4605,2016-05-26,2016-05-29,Second Class,Home Office,United States,Jacksonville,North Carolina,South,Office Supplies,Envelopes,12.224,2.582033360518723
4603,2016-05-26,2016-05-29,Second Class,Home Office,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,18.272,2.95865326531257
9578,2016-05-26,2016-05-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,104.93,4.662778498608405
9577,2016-05-26,2016-05-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,399.54,5.992813636677278
9576,2016-05-26,2016-05-28,Second Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,105.686,4.669889940701866
4607,2016-05-28,2016-06-02,Standard Class,Consumer,United States,Rochester,New York,East,Technology,Phones,45.99,3.849934813114724
4608,2016-05-28,2016-06-02,Standard Class,Consumer,United States,Rochester,New York,East,Office Supplies,Storage,535.41,6.284898794037626
4609,2016-05-28,2016-06-02,Standard Class,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,6.096,1.9595312450072784
4610,2016-05-28,2016-06-02,Standard Class,Consumer,United States,Rochester,New York,East,Office Supplies,Paper,45.36,3.836437018471551
8388,2016-05-28,2016-06-03,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,77.55,4.36373536470163
157,2016-05-28,2016-06-03,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,6.63,2.0320878452963655
1344,2016-05-28,2016-06-01,Standard Class,Consumer,United States,Freeport,New York,East,Office Supplies,Art,47.82,3.888140064964814
1345,2016-05-28,2016-06-01,Standard Class,Consumer,United States,Freeport,New York,East,Office Supplies,Labels,13.05,2.642622395779755
8387,2016-05-28,2016-06-03,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,16.24,2.847232265235547
9373,2016-05-29,2016-05-31,First Class,Corporate,United States,Columbus,Ohio,East,Office Supplies,Fasteners,8.04,2.201659174404085
9371,2016-05-29,2016-05-31,First Class,Corporate,United States,Columbus,Ohio,East,Furniture,Furnishings,41.568,3.751102797294068
944,2016-05-29,2016-06-03,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,32.4,3.5085558999826545
9372,2016-05-29,2016-05-31,First Class,Corporate,United States,Columbus,Ohio,East,Furniture,Chairs,317.058,5.762233756086261
945,2016-05-29,2016-06-03,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,540.57,6.2944723286311115
9446,2016-05-29,2016-06-03,Standard Class,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,Labels,12.39,2.5945081597030812
946,2016-05-29,2016-06-03,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,167.76,5.128477587256138
9553,2016-05-30,2016-06-03,Standard Class,Home Office,United States,Springfield,Virginia,South,Technology,Accessories,151.96,5.030176449303092
5516,2016-05-30,2016-06-01,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,128.85,4.866379938108757
5515,2016-05-30,2016-06-01,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,160.32,5.083389970005167
5514,2016-05-30,2016-06-01,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,239.97,5.484672444414411
7748,2016-05-31,2016-06-02,Second Class,Home Office,United States,Long Beach,New York,East,Office Supplies,Fasteners,7.56,2.1471001901536506
9784,2016-05-31,2016-06-02,Second Class,Corporate,United States,Paterson,New Jersey,East,Office Supplies,Storage,62.18,4.145987795373939
913,2016-05-31,2016-06-07,Standard Class,Home Office,United States,Norwich,Connecticut,East,Furniture,Furnishings,22.2,3.1441522786722644
156,2016-05-31,2016-06-02,First Class,Corporate,United States,San Jose,California,West,Office Supplies,Storage,80.88,4.405254760793088
2561,2016-05-31,2016-06-04,Standard Class,Consumer,United States,Orem,Utah,West,Office Supplies,Storage,323.1,5.781052110147502
6885,2016-05-31,2016-06-04,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Furniture,Chairs,2567.84,7.8512097141271315
154,2016-05-31,2016-06-02,First Class,Corporate,United States,San Jose,California,West,Office Supplies,Paper,58.38,4.083957469335614
9783,2016-05-31,2016-06-02,Second Class,Corporate,United States,Paterson,New Jersey,East,Office Supplies,Paper,274.8,5.619675965359201
2560,2016-05-31,2016-06-04,Standard Class,Consumer,United States,Orem,Utah,West,Office Supplies,Labels,15.75,2.8183982582710754
155,2016-05-31,2016-06-02,First Class,Corporate,United States,San Jose,California,West,Office Supplies,Paper,105.52,4.668332760945732
9785,2016-05-31,2016-06-02,Second Class,Corporate,United States,Paterson,New Jersey,East,Furniture,Furnishings,8.28,2.2278615467981093
2559,2016-05-31,2016-06-04,Standard Class,Consumer,United States,Orem,Utah,West,Furniture,Bookcases,1406.86,7.249826099956135
9477,2016-05-31,2016-06-05,Second Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,51.56,3.961955374176355
9478,2016-05-31,2016-06-05,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,3.564,1.5181994319998293
9476,2016-05-31,2016-06-05,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,173.488,5.161855971369551
7379,2016-05-31,2016-05-31,Same Day,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Art,10.272,2.422321774596379
9475,2016-05-31,2016-06-05,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,5.904,1.932100953781127
3970,2016-06-01,2016-06-05,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,42.24,3.7667659927710075
3969,2016-06-01,2016-06-05,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Binders,5.728,1.906277922670647
9565,2016-06-01,2016-06-08,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,11.76,2.546315277916644
9094,2016-06-01,2016-06-05,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,299.98,5.7070438173585725
9097,2016-06-01,2016-06-05,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Labels,28.91,3.398192872641857
9095,2016-06-01,2016-06-05,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,403.68,6.00309663133769
9096,2016-06-01,2016-06-05,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,41.9,3.758871825933971
1817,2016-06-04,2016-06-04,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,9.26,2.3282528397426234
1816,2016-06-04,2016-06-04,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,7.38,2.1258479144939915
7251,2016-06-04,2016-06-09,Second Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,989.97,6.8986842614196995
7250,2016-06-04,2016-06-09,Second Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,119.98,4.795625242678768
3361,2016-06-04,2016-06-08,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,30.44,3.448080967561006
3362,2016-06-04,2016-06-08,Second Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,35.28,3.591266625246936
6559,2016-06-05,2016-06-10,Standard Class,Corporate,United States,Buffalo,New York,East,Furniture,Chairs,1522.638,7.328856175222807
8829,2016-06-05,2016-06-09,Standard Class,Corporate,United States,Saint Charles,Missouri,Central,Office Supplies,Paper,10.56,2.4475508632442313
8537,2016-06-07,2016-06-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,2.960726664355176
8538,2016-06-07,2016-06-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,25.92,3.2928695047765273
2412,2016-06-07,2016-06-09,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.52,2.1424163408412245
8539,2016-06-07,2016-06-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,8.016,2.199000776737475
9164,2016-06-08,2016-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,2.376,1.2166915767337108
9165,2016-06-08,2016-06-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,143.128,4.970701793637116
4952,2016-06-09,2016-06-13,Standard Class,Consumer,United States,Royal Oak,Michigan,Central,Office Supplies,Paper,12.96,2.6361960973342264
5672,2016-06-09,2016-06-11,Second Class,Consumer,United States,Pocatello,Idaho,West,Technology,Phones,140.376,4.951423007797652
5837,2016-06-09,2016-06-16,Standard Class,Consumer,United States,Miami,Florida,South,Technology,Accessories,72.6,4.298645025734831
5836,2016-06-09,2016-06-16,Standard Class,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,38.52,3.6768068728796672
5671,2016-06-09,2016-06-11,Second Class,Consumer,United States,Pocatello,Idaho,West,Furniture,Furnishings,355.36,5.875941455852443
5835,2016-06-09,2016-06-16,Standard Class,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,64.2,4.177459468932607
4579,2016-06-09,2016-06-15,Standard Class,Home Office,United States,Hampton,Virginia,South,Office Supplies,Binders,113.1,4.73707525686803
3039,2016-06-11,2016-06-16,Standard Class,Consumer,United States,Monroe,Louisiana,South,Furniture,Furnishings,29.16,3.4065165431397553
3120,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Technology,Phones,249.584,5.5237941936559185
3121,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,48.672,3.9054413940625916
3038,2016-06-11,2016-06-16,Standard Class,Consumer,United States,Monroe,Louisiana,South,Office Supplies,Paper,32.4,3.5085558999826545
3123,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Binders,78.6,4.377014092850337
3035,2016-06-11,2016-06-16,Standard Class,Consumer,United States,Monroe,Louisiana,South,Technology,Accessories,53.7,4.001863709427935
3125,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Storage,1036.624,6.944688763035427
3036,2016-06-11,2016-06-16,Standard Class,Consumer,United States,Monroe,Louisiana,South,Office Supplies,Binders,36.26,3.6179203651734424
3119,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Furniture,Chairs,1123.92,7.025467200998895
3037,2016-06-11,2016-06-16,Standard Class,Consumer,United States,Monroe,Louisiana,South,Office Supplies,Art,56.3,4.048300623720694
3126,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Storage,563.808,6.336485850384668
3122,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Art,60.768,4.123385431006515
3124,2016-06-11,2016-06-12,First Class,Corporate,United States,Lakeland,Florida,South,Office Supplies,Binders,3.768,1.5619269297630487
2980,2016-06-12,2016-06-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,3.0789698721240466
9072,2016-06-12,2016-06-16,Standard Class,Home Office,United States,Columbus,Indiana,Central,Office Supplies,Storage,24.56,3.241028629509334
6914,2016-06-12,2016-06-16,Standard Class,Consumer,United States,West Palm Beach,Florida,South,Technology,Phones,55.984,4.042770526676053
3446,2016-06-12,2016-06-17,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Storage,29.9,3.4307561839036995
2981,2016-06-12,2016-06-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,43.296,3.790894379520666
4737,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Lewiston,Maine,East,Office Supplies,Binders,29.84,3.4288125486951286
3706,2016-06-13,2016-06-19,Standard Class,Corporate,United States,Decatur,Alabama,South,Office Supplies,Paper,32.4,3.5085558999826545
3704,2016-06-13,2016-06-19,Standard Class,Corporate,United States,Decatur,Alabama,South,Office Supplies,Binders,19.14,3.0027078872904163
4736,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Lewiston,Maine,East,Office Supplies,Binders,8.26,2.225704048658088
3703,2016-06-13,2016-06-19,Standard Class,Corporate,United States,Decatur,Alabama,South,Office Supplies,Art,24.78,3.2495989975110415
6089,2016-06-13,2016-06-17,Standard Class,Corporate,United States,Roswell,Georgia,South,Office Supplies,Paper,6.48,2.012232791986386
1038,2016-06-13,2016-06-14,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,36.624,3.627642144642747
8274,2016-06-13,2016-06-15,Second Class,Home Office,United States,Springfield,Ohio,East,Office Supplies,Art,3.424,1.4870442642200337
4738,2016-06-13,2016-06-19,Standard Class,Home Office,United States,Lewiston,Maine,East,Technology,Accessories,67.98,4.233816607508695
3705,2016-06-13,2016-06-19,Standard Class,Corporate,United States,Decatur,Alabama,South,Technology,Copiers,899.97,6.8034719607166
1327,2016-06-14,2016-06-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,51.072,3.9526273762700863
3881,2016-06-15,2016-06-20,Standard Class,Consumer,United States,Gilbert,Arizona,West,Office Supplies,Paper,9.568,2.357830567220024
5815,2016-06-15,2016-06-17,First Class,Consumer,United States,Tampa,Florida,South,Technology,Accessories,11.672,2.53939483507207
7597,2016-06-15,2016-06-19,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Phones,225.576,5.423080429480703
3882,2016-06-15,2016-06-20,Standard Class,Consumer,United States,Gilbert,Arizona,West,Office Supplies,Storage,82.368,4.423264542690126
3883,2016-06-15,2016-06-20,Standard Class,Consumer,United States,Gilbert,Arizona,West,Furniture,Furnishings,364.704,5.90182426302278
3884,2016-06-15,2016-06-20,Standard Class,Consumer,United States,Gilbert,Arizona,West,Furniture,Furnishings,40.256,3.719796556748658
1024,2016-06-16,2016-06-20,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,6.208,1.9751915203060368
8750,2016-06-16,2016-06-19,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,3050.376,8.023347915405987
8751,2016-06-16,2016-06-19,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,133.98,4.9051266193152605
3938,2016-06-16,2016-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,27.216,3.339889192933751
3939,2016-06-16,2016-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Furniture,Chairs,197.372,5.2901440558588755
3937,2016-06-16,2016-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Envelopes,28.752,3.392896356622769
6730,2016-06-18,2016-06-20,First Class,Corporate,United States,Smyrna,Tennessee,South,Office Supplies,Binders,6.129,1.9641709721354914
